,name,start,end,college,lon,lat,loc,info,loc_type,desc
1651,应勇,2013,2018,,121.47,31.23,上海市上海市上海市,上海,3,"2013.04 — 2014.06, 上海市委常委、组织部长"
1652,应勇,2014,2018,,121.47,31.23,上海市上海市上海市,上海市委,3,"2014.06 — 2014.08, 上海市委副书记、组织部长"
1653,应勇,2014,2018,,121.47,31.23,上海市上海市上海市,上海市委,3,"2014.08 — 2016.09, 上海市委副书记"
1654,应勇,2016,2018,,121.47,31.23,上海市上海市上海市,上海市委,3,"2016.09 — 2017.01, 上海市委副书记,市政府常务副市长"
1655,应勇,2017,2018,,121.47,31.23,上海市上海市上海市,上海市委,3,"2017.01—, 上海市委副书记、市长"
1656,魏凤和,1970,1990,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"1970.12—1990.05,中国人民解放军第二炮兵部队战士,班长,排长,作训股参谋,作训股股长,旅司令部作训科科长,旅副参谋长、旅党委委员（其间：1982—1984,在中国人民解放军第二炮兵指挥学院指挥系大专班学习）；"
1657,魏凤和,1990,1994,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"1990.05—1994.04,中国人民解放军第二炮兵部队旅参谋长、旅党委常委；"
1658,魏凤和,1994,2001,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"1994.04—2001.07,中国人民解放军第二炮兵部队旅长、旅党委副书记（其间：1994—1997,在中国人民解放军第二炮兵指挥学院指挥专业函授本科学习；1997.03—1997.07,在中国人民解放军国防大学优秀师团职干部本科培训班学习）；"
1659,魏凤和,2001,2002,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2001.07—2002.12,中国人民解放军第二炮兵部队第五十四基地参谋长、基地党委常委；"
1660,魏凤和,2002,2004,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2002.12—2004.12,中国人民解放军第二炮兵部队第五十三基地司令员、基地党委副书记；"
1661,魏凤和,2004,2006,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2004.12—2006.12,中国人民解放军第二炮兵部队副参谋长、第二炮兵部队党委委员；"
1662,魏凤和,2006,2010,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2006.12—2010.12,中国人民解放军第二炮兵部队参谋长、第二炮兵部队党委常委；"
1663,魏凤和,2010,2012,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2010.12—2012.10,中国人民解放军副总参谋长、总参谋部党委委员；"
1664,魏凤和,2012,2012,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2012.10—2012.11,中国人民解放军第二炮兵司令员；"
1665,魏凤和,2012,2013,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2012.11—2013.03,中国人民解放军第二炮兵司令员、中国共产党中央军事委员会委员；"
1666,魏凤和,2013,2015,,116.4,39.9,北京市北京市北京市,中华人民共和国中央军事委员会,0,"2013.03—2015.12,中华人民共和国中央军事委员会委员,中国共产党中央军事委员会委员,中国人民解放军第二炮兵司令员；"
1667,魏凤和,2015,2017,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2015.12—2017.09,中国人民解放军火箭军司令员、中国共产党中央军事委员会委员、中华人民共和国中央军事委员会委员。"
1668,魏凤和,2017,2018,,116.4,39.9,北京市北京市北京市,中国共产党,0,"2017.09—,中国共产党中央军事委员会委员、中华人民共和国中央军事委员会委员。"
1669,穆虹,1976,1978,,115.97,40.45,北京市北京市延庆县,延庆县,3,"1976.03—1978.10, 北京市延庆县大柏老公社插队知青。"
1670,穆虹,1978,1982,,116.4,39.9,北京市北京市北京市,中央,1,"1978.10—1982.07, 中央财政金融学院金融系金融专业学习。"
1671,穆虹,1982,1988,,116.4,39.9,北京市北京市北京市,国家计委,0,"1982.07—1988.05, 国家计委固定资产投资局干部。"
1672,穆虹,1988,1994,,116.4,39.9,北京市北京市北京市,国家计委,0,"1988.05—1994.06, 国家计委固定资产投资司综合处副"
1673,潘立刚,1975,1978,,117.12,40.13,北京市北京市平谷区,镇罗营,3,"1975.04—1978.03,北京平谷县镇罗营大队插队；"
1674,潘立刚,1978,1981,大连海事大学,116.4,39.9,北京市北京市北京市,大连,1,"1978.03—1981.12,大连海运学院（大连海事大学）学习；"
1675,潘立刚,1981,1984,,116.4,39.9,北京市北京市北京市,中国,0,"1981.12—1984.01,中国远洋运输总公司、交通部海上运输高级法院筹备组干部；"
1676,潘立刚,1984,2004,,116.4,39.9,北京市北京市北京市,中央组织部,0,"1984.01—2004.03,中央组织部经济干部局、中央机关干部局、经济科教干部局干部,经济科教干部局二处副处级调研员、二处副处长、二处处长、副局级调研员、副局长、企业干部办公室副主任、干部四局局长、中央组织部人才工作机构筹备组长；"
1677,潘立刚,2004,2006,,116.4,39.9,北京市北京市北京市,中央组织部,0,"2004.03—2006.03,中央组织部人才工作局长、中央人才工作协调小组办公室主任；"
1678,潘立刚,2006,2006,,114.3,30.6,湖北省武汉市武汉市,湖北省委,1,"2006.03—2006.09,湖北省委组织部部长；"
1679,潘立刚,2006,2008,,114.3,30.6,湖北省武汉市武汉市,湖北省委,1,"2006.09—2008.03,湖北省委常委、组织部部长；"
1680,潘立刚,2008,2010,,114.3,30.6,湖北省武汉市武汉市,湖北,1,"2008.03—2010.05,湖北省委常委、组织部部长、省委党校校长、湖北行政学院院长；"
1681,潘立刚,2010,2013,,116.4,39.9,北京市北京市北京市,中央组织部,0,"2010.06—2013.03,中央组织部部务委员、干部二局（地方干部局）局长；"
1682,潘立刚,2013,2013,,116.4,39.9,北京市北京市北京市,中央组织部,0,"2013.03—2013.05,中央组织部副部长；"
1683,潘立刚,2013,2016,,116.4,39.9,北京市北京市北京市,中央组织部,0,"2013.05—2016.06,中央组织部副部长,兼任人力资源社会保障部副部长、党组成员；"
1684,潘立刚,2016,2016,,116.4,39.9,北京市北京市北京市,全国政协,0,"2016.06—2016.08,全国政协机关党组副书记（正部长级）"
1685,潘立刚,2016,2018,,116.4,39.9,北京市北京市北京市,全国政协,0,"2016.08—,十二届全国政协常务副秘书长、机关党组副书记（正部长级）"
1686,黎火辉,1963,2011,国防大学,119.3,26.08,福建省福州市福州市,福建省,1,"—2011.1,曾任中国人民解放军南京军区军训和兵种部副部长（2006担任该职务时还曾在国防大学基本系学习）,中国人民解放军福建省军区海防某师师长等职务；"
1687,黎火辉,2011,2015,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2011.1—2015.5,任中国人民解放军第12集团军参谋长。"
1688,黎火辉,2015,2017,,116.4,39.9,北京市北京市北京市,中国人民解放军,0,"2015—2017,任中国人民解放军第31集团军军长。"
1689,黎火辉,2017,2018,,116.4,39.9,北京市北京市北京市,中央军委,0,"2017.1,已任中央军委训练管理部部长。"
1690,雒树刚,1978,1982,中国人民大学,116.4,39.9,北京市北京市北京市,在,1,"1978.10—1982.7,在中国人民大学科学社会主义系学习,"
1691,雒树刚,1983,1986,,116.4,39.9,北京市北京市北京市,中共中央党校,0,"1983.9—1986.7,在中共中央党校理论部党建专业学习。"
1692,雒树刚,1986,2000,,116.4,39.9,北京市北京市北京市,中共中央宣传部,0,"1986—2000,历任《求是》杂志社政治理论部主任,中共中央宣传部政策法规研究室主任、副秘书长兼理论局局长。"
1693,雒树刚,2000,2008,,116.4,39.9,北京市北京市北京市,中共中央宣传部,0,"2000.3—2008.5,任中共中央宣传部副部长,"
1694,雒树刚,2008,2014,,116.4,39.9,北京市北京市北京市,中共中央宣传部,0,"2008.5—2014.12,任中共中央宣传部常务副部长兼中央精神文明建设指导委员会办公室主任。"
1695,雒树刚,2014,2018,,116.4,39.9,北京市北京市北京市,任,1,"2014.12,任文化部党组书记、部长。"
1696,冷溶,1969,1973,,126.53,45.8,黑龙江省哈尔滨市哈尔滨市,黑龙江,1,"1969.09—1973.01, 黑龙江生产建设兵团第五师战士。"
1697,冷溶,1973,1974,,116.4,39.9,北京市北京市北京市,北京,3,"1973.01—1974.01, 北京第二机床厂工人。"
1698,冷溶,1974,1979,,116.4,39.9,北京市北京市北京市,北京市,3,"1974.01—1979.09, 北京第二机床厂政治部宣传科干事（期间：1975.01—1976.10 参加北京市机械局哲学进修班学习）。"
1699,冷溶,1979,1983,,116.4,39.9,北京市北京市北京市,北京大学哲学系,3,"1979.09—1983.08, 北京大学哲学系哲学专业学习。"
1700,冷溶,1983,1988,,116.4,39.9,北京市北京市北京市,中央文献,1,"1983.08—1988.03, 中央文献研究室综合组邓小平研究小组编辑、副组长。"
1701,冷溶,1988,1992,,116.4,39.9,北京市北京市北京市,中央文献,1,"1988.03—1992.09, 中央文献研究室邓小平研究组著作小组副组长。"
1702,冷溶,1992,1994,,116.4,39.9,北京市北京市北京市,中央文献,1,"1992.09—1994.06, 中央文献研究室邓小平研究组副组长兼著作小组组长（副局级）。"
1703,冷溶,1994,1995,,116.4,39.9,北京市北京市北京市,中央文献,1,"1994.06—1995.06, 中央文献研究室室务委员兼邓小平研究组副组长、第三编研部副主任（副局级）。"
1704,冷溶,1995,1997,,116.4,39.9,北京市北京市北京市,中央文献,1,"1995.06—1997.11, 中央文献研究室室务委员兼第三编研部主任。"
1705,冷溶,1997,2001,,116.98,36.67,山东省济南市济南市,济南市委,3,"1997.11—2001.10, 中央文献研究室副主任（期间：2000.01—2001.02 挂职任中共山东省济南市委副书记）。"
1706,冷溶,2001,2004,,116.4,39.9,北京市北京市北京市,中央文献,1,"2001.10—2004.11, 中央文献研究室常务副主任。"
1707,冷溶,2004,2007,,116.4,39.9,北京市北京市北京市,中国社会科学院,0,"2004.11—2007.12, 中国社会科学院党组副书记、常务副院长（正部长级,2005.12—2007.01 兼任马克思主义研究院院长并担任学部委员、学部主席团主席）。"
1708,冷溶,2007,2009,,116.4,39.9,北京市北京市北京市,中共中央文献研究室,0,"2007.12—2009.2, 中共中央文献研究室主任。"
1709,冷溶,2008,2018,,116.4,39.9,北京市北京市北京市,中国,0,"2008.10—,当选中国科学社会主义学会会长。"
1710,冷溶,2009,2018,,116.4,39.9,北京市北京市北京市,中国,0,"2009.02—,当选中国中共文献研究会会长。"
1711,汪洋,1972,1976,,117.25,31.83,安徽省合肥市合肥市,宿县,1,"1972—1976,　安徽省宿县地区食品厂工人、车间负责人"
1712,汪洋,1976,1979,,117.25,31.83,安徽省合肥市合肥市,宿县,1,"1976—1979,　安徽省宿县地区“五七”干校教员,教研室副主任,校党委委员"
1713,汪洋,1979,1980,,116.4,39.9,北京市北京市北京市,中央党校,0,"1979—1980,　中央党校理论宣传干部班政治经济学专业学习"
1714,汪洋,1980,1981,,117.25,31.83,安徽省合肥市合肥市,宿县,1,"1980—1981,　安徽省宿县地委党校教员"
1715,汪洋,1981,1982,,117.25,31.83,安徽省合肥市合肥市,宿县,1,"1981—1982,　共青团安徽省宿县地委副书记"
1716,汪洋,1982,1983,,117.25,31.83,安徽省合肥市合肥市,安徽省委,1,"1982—1983,　共青团安徽省委宣传部部长"
1717,汪洋,1983,1984,,117.25,31.83,安徽省合肥市合肥市,安徽省委,1,"1983—1984,　共青团安徽省委副书记"
1718,汪洋,1984,1987,,117.25,31.83,安徽省合肥市合肥市,安徽省,1,"1984—1987,　安徽省体委副主任、党组副书记"
1719,汪洋,1987,1988,,117.25,31.83,安徽省合肥市合肥市,安徽省,1,"1987—1988,　安徽省体委主任、党组书记"
1720,汪洋,1988,1992,,117.82,30.93,安徽省铜陵市铜陵市,中央党校,3,"1988—1992,　安徽省铜陵市委副书记、代市长、市长（其间：1989—1992,中央党校函授学院本科班党政管理专业在职学习）"
1721,汪洋,1992,1993,,117.25,31.83,安徽省合肥市合肥市,安徽省,1,"1992—1993,　安徽省计委主任、党组书记,省长助理"
1722,汪洋,1993,1993,,117.25,31.83,安徽省合肥市合肥市,安徽省,1,"1993—1993,　安徽省副省长"
1723,汪洋,1993,1998,,117.25,31.83,安徽省合肥市合肥市,中国科技大学,1,"1993—1998,　安徽省委常委、副省长（其间：1993—1995,中国科技大学管理科学系管理科学专业研究生课程班在职学习,获工学硕士学位；1997.03—1997.05,中央党校省部级干部进修班学习）"
1724,汪洋,1998,1999,,117.25,31.83,安徽省合肥市合肥市,安徽省委,1,"1998—1999,　安徽省委副书记、副省长"
1725,汪洋,1999,2003,,116.4,39.9,北京市北京市北京市,国家发展计划委员会,0,"1999—2003,　国家发展计划委员会副主任、党组成员（其间：2001.09—2001.11中央党校省部级干部进修班学习）"
1726,汪洋,2003,2005,,116.4,39.9,北京市北京市北京市,国务院,0,"2003—2005,　国务院副秘书长（负责国务院办公厅常务工作,正部长级）、机关党组副书记"
1727,汪洋,2005,2006,,106.55,29.57,重庆市重庆市重庆市,重庆市委,3,"2005—2006,　重庆市委书记"
1728,汪洋,2006,2007,,106.55,29.57,重庆市重庆市重庆市,人大常委会,3,"2006—2007,　重庆市委书记、市人大常委会主任"
1729,汪洋,2007,2007,,106.55,29.57,重庆市重庆市重庆市,人大常委会,3,"2007—2007,　中央政治局委员,重庆市委书记、市人大常委会主任"
1730,汪洋,2007,2012,,113.27,23.13,广东省广州市广州市,广东省委,1,"2007—2012,　中央政治局委员,广东省委书记"
1731,汪洋,2012,2013,,116.4,39.9,北京市北京市北京市,中央政治局,0,"2012—2013,　中央政治局委员"
1732,汪洋,2013,2017,,116.4,39.9,北京市北京市北京市,中央政治局,0,"2013—2017,　中央政治局委员,国务院副总理、党组成员"
1733,汪洋,2017,2018,,116.4,39.9,北京市北京市北京市,中央政治局常委,0,"2017—　中央政治局常委,国务院副总理、党组成员"
1734,汪永清,1975,1979,,117.22,28.28,江西省鹰潭市贵溪市,贵溪,3,"1975.07—1979.09,江西省贵溪县新田公社黄墩手工业综合服务厂学徒,黄墩中小学会计、民办教师"
1735,汪永清,1979,1981,,117.22,28.28,江西省鹰潭市贵溪市,贵溪,3,"1979.09—1981.09,江西省贵溪县第一中学学习"
1736,汪永清,1981,1985,吉林大学,116.4,39.9,北京市北京市北京市,吉林大学,1,"1981.09—1985.09,吉林大学法律系法律专业学习"
1737,汪永清,1985,1987,,116.4,39.9,北京市北京市北京市,北京大学法律系,3,"1985.09—1987.07,北京大学法律系法学理论专业研究生"
1738,汪永清,1987,1991,,116.4,39.9,北京市北京市北京市,国务院,0,"1987.07—1991.01,国务院法制局研究室干部、主任科员"
1739,汪永清,1991,1993,,116.4,39.9,北京市北京市北京市,国务院,0,"1991.01—1993.08,国务院法制局研究室二处副处长"
1740,汪永清,1993,1996,,119.6,39.93,河北省秦皇岛市秦皇岛市,税务局,3,"1993.08—1996.06,国务院法制局办公室研究处处长（1992.09—1993.09,在河北省秦皇岛市税务局挂职任局长助理）"
1741,汪永清,1996,1997,,116.4,39.9,北京市北京市北京市,国务院,0,"1996.06—1997.10,国务院法制局办公室副主任"
1742,汪永清,1997,1998,,116.4,39.9,北京市北京市北京市,国务院,0,"1997.10—1998.08,国务院法制局办公室主任"
1743,汪永清,1998,1999,,116.4,39.9,北京市北京市北京市,国务院,0,"1998.08—1999.06,国务院法制办公室秘书行政司（研究司）副司长（主持工作）、机关党委副书记（1998.12）"
1744,汪永清,1999,2001,,116.4,39.9,北京市北京市北京市,国务院,0,"1999.06—2001.07,国务院法制办公室秘书行政司（研究司）司长、机关党委副书记 （1998.09—1999.07,在中央党校一.制中青.干部培训班学习）"
1745,汪永清,2001,2003,,116.4,39.9,北京市北京市北京市,国务院,0,"2001.07—2003.06,国务院法制办公室党组成员、秘书行政司（研究司）司长、机关党委副书记"
1746,汪永清,2003,2004,,116.4,39.9,北京市北京市北京市,国务院,0,"2003.06—2004.12,国务院法制办公室副主任、党组成员兼秘书行政司（研究司）司长、机关党委副书记"
1747,汪永清,2004,2008,吉林大学,116.4,39.9,北京市北京市北京市,国务院,0,"2004.12—2008.01,国务院法制办公室副主任、党组成员兼机关党委书记（2005.01）（其间：2005.08—2008.07,吉林大学法学院法学理论专业博士研究生；2006.09—2006.12,美国哈佛大学肯尼迪政府学院高级研究员）"
1748,汪永清,2008,2012,,116.4,39.9,北京市北京市北京市,国务院,0,"2008.01—2012.06,国务院副秘书长、国务院机关党组成员"
1749,汪永清,2012,2012,,116.4,39.9,北京市北京市北京市,国家机关,0,"2012.06—2012.08,中央国家机关工委副书记（主持常务工作,正部长级）"
1750,汪永清,2012,2012,,116.4,39.9,北京市北京市北京市,国家机关,0,"2012.08—2012.11,中央国家机关工委副书记（主持常务工作,正部长级）兼中央国家机关党校校长、中央党校中央国家机关分校校长"
1751,汪永清,2012,2013,,116.4,39.9,北京市北京市北京市,中央,1,"2012.11—2013.04,中央机构编制委员会委员、办公室主任"
1752,汪永清,2013,2018,,116.4,39.9,北京市北京市北京市,中央政法委员会,0,"2013.04—,中央政法委员会委员、秘书长,国务院副秘书长、机关党组成员（2014.7兼任中央综治委副主任）"
1753,沈金龙,1956,2011,,116.4,39.9,北京市北京市北京市,历任,1,"—2011,历任驱逐舰第10支队支队长,旅顺保障基地司令员,大连舰艇学院院长等职。"
1754,沈金龙,2011,2018,,116.4,39.9,北京市北京市北京市,中国人民解放军海军,0,"2011—,任中国人民解放军海军指挥学院院长。"
1755,沈金龙,2014,2018,,116.4,39.9,北京市北京市北京市,中国海军舰艇编队,0,"2014.8—,任中国海军舰艇编队编队指挥员、副司令员。"
1756,沈金龙,2014,2018,,113.15,23.03,广东省佛山市南海区,南海舰队,3,"2014.12—,任南海舰队司令员。"
1757,沈金龙,2016,2018,,116.4,39.9,北京市北京市北京市,晋升为,1,"2016.07—,晋升为海军中将军衔。"
1758,沈金龙,2017,2018,,116.4,39.9,北京市北京市北京市,中国人民解放军海军,0,"2017.1—,任中国人民解放军海军司令员。"
1759,沈晓明,1979,1984,,120.7,28,浙江省温州市温州市,温州,3,"1979.09—1984.09,温州医学院儿科系儿科专业学习"
1760,沈晓明,1984,1987,,120.7,28,浙江省温州市温州市,温州,3,"1984.09—1987.07,温州医学院儿科系儿科专业硕士研究生学习"
1761,沈晓明,1987,1987,浙江医科大学,116.4,39.9,北京市北京市北京市,住院医师,0,"1987.07—1987.11,浙江医科大学附属第一医院住院医师"
1762,沈晓明,1987,1988,,120.7,28,浙江省温州市温州市,温州,3,"1987.11—1988.02,温州医学院儿科系助教"
1763,沈晓明,1988,1991,,121.47,31.23,上海市上海市上海市,上海第二医科大学,3,"1988.02—1991.02,上海第二医科大学儿科系儿童保健学专业博士研究生学习"
1764,沈晓明,1991,1996,,121.47,31.23,上海市上海市上海市,上海第二医科大学,3,"1991.02—1996.05,上海第二医科大学附属新华医院儿科医学研究所主治医师、副研究员、副教授（其间：1994.03—1996.05,美国纽约爱因斯坦医学院博士后）"
1765,沈晓明,1996,1998,,121.47,31.23,上海市上海市上海市,上海,3,"1996.05—1998.07,上海儿童医学中心研究员、教授、副院长、常务副院长"
1766,沈晓明,1998,2003,,121.47,31.23,上海市上海市上海市,上海,3,"1998.07—2003.03,上海第二医科大学附属新华医院副院长、院长,上海儿童医学中心院长"
1767,沈晓明,2003,2005,,121.47,31.23,上海市上海市上海市,上海第二医科大学,3,"2003.03—2005.07,上海第二医科大学校长"
1768,沈晓明,2005,2006,,121.47,31.23,上海市上海市上海市,上海交通大学,3,"2005.07—2006.02,上海交通大学常务副校长兼医学院院长"
1769,沈晓明,2006,2006,,121.47,31.23,上海市上海市上海市,上海交通大学,3,"2006.02—2006.04,上海市科教工作党委副书记,市教委党组书记,上海交通大学常务副校长"
1770,沈晓明,2006,2008,,121.47,31.23,上海市上海市上海市,上海市,3,"2006.04—2008.01,上海市科教工作党委副书记,市教委主任"
1771,沈晓明,2008,2013,,121.47,31.23,上海市上海市上海市,上海,3,"2008.01—2013.05,上海市副市长、上海张江高新技术开发区管委会主任"
1772,沈晓明,2013,2013,,121.53,31.22,上海市上海市浦东新区,浦东新区,3,"2013.05—2013.06,上海市副市长、浦东新区区委书记"
1773,沈晓明,2013,2015,,121.53,31.22,上海市上海市浦东新区,浦东新区,3,"2013.06—2015.03,上海市委常委、浦东新区区委书记"
1774,沈晓明,2015,2016,,121.47,31.23,上海市上海市上海市,上海,3,"2015.03—2016.09,上海市委常委、浦东新区区委书记,中国（上海）自由贸易试验区管理委员会主任"
1775,沈晓明,2016,2017,,116.4,39.9,北京市北京市北京市,教育部,1,"2016.09—2017.03,教育部副部长、党组副书记"
1776,沈晓明,2017,2017,,106.88,39.43,内蒙古自治区乌海市海南区,海南,3,"2017.03—2017.04,海南省委副书记"
1777,沈晓明,2017,2017,,106.88,39.43,内蒙古自治区乌海市海南区,海南,3,"2017.04—2017.05,海南省委副书记,省政府代省长、党组书记"
1778,沈晓明,2017,2018,,106.88,39.43,内蒙古自治区乌海市海南区,海南,3,"2017.05—,海南省委副书记,省政府省长、党组书记"
1779,沈跃跃,1977,1978,,109.15,33.43,陕西省商洛市镇安县,镇安,3,"1977—1978,浙江省宁波市镇安副食品商店职工"
1780,沈跃跃,1978,1980,,121.55,29.88,浙江省宁波市宁波市,宁波,3,"1978—1980,浙江省宁波师范专科学校数学系学习"
1781,沈跃跃,1980,1983,,121.55,29.88,浙江省宁波市宁波市,宁波,3,"1980—1983,浙江省宁波七中教师、团委副书记"
1782,沈跃跃,1983,1984,,121.55,29.88,浙江省宁波市宁波市,团市委,3,"1983—1984,浙江省宁波团市委副书记"
1783,沈跃跃,1984,1986,,121.55,29.88,浙江省宁波市宁波市,团市委,3,"1984—1986,浙江省宁波团市委书记"
1784,沈跃跃,1986,1991,,120.15,30.28,浙江省杭州市杭州市,团省委,1,"1986—1991,浙江团省委副书记（其间：1990.09—1991.07,中央党校一.制中青.干部培训班学习）"
1785,沈跃跃,1991,1993,,120.15,30.28,浙江省杭州市杭州市,团省委,1,"1991—1993,浙江团省委书记（1990—1992,中央党校函授学院经济管理专业本科班学习）"
1786,沈跃跃,1993,1997,,120.15,30.28,浙江省杭州市杭州市,杭州市委,3,"1993—1997,浙江省杭州市委副书记"
1787,沈跃跃,1997,1998,,120.57,30,浙江省绍兴市绍兴市,中央党校,3,"1997—1998,浙江省绍兴市委书记（1995—1998,中央党校经济管理专业在职研究生班学习）"
1788,沈跃跃,1998,1999,,120.15,30.28,浙江省杭州市杭州市,浙江,1,"1998—1999,浙江省委常委、组织部副部长"
1789,沈跃跃,1999,2001,,120.15,30.28,浙江省杭州市杭州市,浙江,1,"1999—2001,浙江省委常委、组织部部长"
1790,沈跃跃,2001,2002,,117.25,31.83,安徽省合肥市合肥市,安徽省委,1,"2001—2002,安徽省委副书记"
1791,沈跃跃,2002,2003,,116.4,39.9,北京市北京市北京市,中央组织部,0,"2002—2003,中央组织部副部长"
1792,沈跃跃,2003,2007,,116.4,39.9,北京市北京市北京市,中央组织部,0,"2003—2007,中央组织部副部长兼机关党委书记（2005.08）,人事部副部长、党组成员"
1793,沈跃跃,2007,2007,,116.4,39.9,北京市北京市北京市,中央组织部,0,"2007—2007,中央组织部主持常务工作的副部长（正部长级）兼机关党委书记,人事部副部长、党组成员"
1794,沈跃跃,2007,2013,,116.4,39.9,北京市北京市北京市,中央组织部,0,"2007—2013,中央组织部主持常务工作的副部长（正部长级）"
1795,沈跃跃,2013,2018,,116.4,39.9,北京市北京市北京市,全国人大常委会,0,"2013—,十二届全国人大常委会副委员长,全国妇联主席"
1796,沈德咏,1972,1975,,114.57,29.03,江西省九江市修水县,修水县,3,"1972.02—1975.02,江西省修水县白岭公社团委副书记"
1797,沈德咏,1975,1977,,115.85,28.68,江西省南昌市南昌市,英语专业,1,"1975.02—1977.12,江西省师范学院外语系英语专业学习"
1798,沈德咏,1977,1980,,115.85,28.68,江西省南昌市南昌市,江西省,1,"1977.12—1980.09,江西省师范学院外语系干部、团总支书记"
1799,沈德咏,1980,1983,中国政法大学,116.4,39.9,北京市北京市北京市,中国政法大学,1,"1980.09—1983.08,中国政法大学研究生院刑事诉讼法专业硕士研究生"
1800,沈德咏,1983,1988,,116.4,39.9,北京市北京市北京市,中共江西省委,0,"1983.08—1988.09,中共江西省委政法委干部、调研室副主任"
1801,沈德咏,1988,1993,,115.85,28.68,江西省南昌市南昌市,青,1,"1988.09—1993.03,江西省高级人民法院刑事审判第一庭庭长、审判委员会委员（其间：1992.02—1992.06,江西省委党校青.干部培训班学习）"
1802,沈德咏,1993,1997,,115.85,28.68,江西省南昌市南昌市,高级人民法院,1,"1993.03—1997.02,江西省高级人民法院副院长、党组成员、审判委员会委员（其间：1995.09—1996.01,中央党校地厅级干部进修班学习；1996.09正厅级）"
1803,沈德咏,1997,1998,,115.85,28.68,江西省南昌市南昌市,江西省,1,"1997.02—1998.10,中共江西省纪律检查委员会委员、常委、副书记"
1804,沈德咏,1998,1998,,116.4,39.9,北京市北京市北京市,最高人民法院,0,"1998.10—1998.12,最高人民法院党组成员"
1805,沈德咏,1998,2006,,116.4,39.9,北京市北京市北京市,最高人民法院,0,"1998.12—2006.11,最高人民法院副院长、党组成员、审判委员会委员,二级大法官（其间：1999.09—1999.11,中央党校省部级干部进修班学习；2005.03—2005.05,中央党校省部级干部进修班学习）"
1806,沈德咏,2006,2008,,121.47,31.23,上海市上海市上海市,上海,3,"2006.11—2008.04,上海市委常委、市纪委书记"
1807,沈德咏,2008,2018,,116.4,39.9,北京市北京市北京市,最高人民法院,0,"2008.04—,最高人民法院党组副书记（正部长级）、常务副院长、审判委员会委员,一级大法官"
1808,怀进鹏,1980,1984,,126.55,43.83,吉林省吉林市吉林市,吉林工业大学,3,"1980.09—1984.09,吉林工业大学计算机科学与工程系计算机应用专业学习；"
1809,怀进鹏,1984,1987,哈尔滨工业大学,116.4,39.9,北京市北京市北京市,哈尔滨工业大学,1,"1984.09—1987.09,哈尔滨工业大学电气工程系模式识别与智能控制专业硕士研究生；"
1810,怀进鹏,1987,1994,北京航空航天大学,116.4,39.9,北京市北京市北京市,北京航空航天大学,1,"1987.09—1994.06,北京航空航天大学计算机系教师（其间：1990.09—1993.12,在北京航空航天大学计算机科学与工程系计算机软件专业学习,获工学博士学位）；"
1811,怀进鹏,1994,1997,北京航空航天大学,116.4,39.9,北京市北京市北京市,美国哥伦比亚大学,0,"1994.06—1997.06,北京航空航天大学计算机系副主任（其间：1995.09—1996.09,美国哥伦比亚大学高级访问学者）；"
1812,怀进鹏,1997,2000,北京航空航天大学,116.4,39.9,北京市北京市北京市,北京航空航天大学,1,"1997.06—2000.12,北京航空航天大学计算机系主任；"
1813,怀进鹏,2000,2003,北京航空航天大学,116.4,39.9,北京市北京市北京市,北京航空航天大学,1,"2000.12—2003.01,北京航空航天大学党委副书记、副校长；"
1814,怀进鹏,2003,2003,北京航空航天大学,116.4,39.9,北京市北京市北京市,北京航空航天大学,1,"2003.01—2003.04,北京航空航天大学党委常委、副校长；"
1815,怀进鹏,2003,2009,北京航空航天大学,116.4,39.9,北京市北京市北京市,中央党校,0,"2003.04—2009.05,北京航空航天大学党委常委、常务副校长（2006.02明确为正局级）（其间：2008.03—2008.07,在中央党校中青.干部培训一班学习）；"
1816,怀进鹏,2009,2015,北京航空航天大学,116.4,39.9,北京市北京市北京市,中国科学院,0,"2009.05—2015.02,北京航空航天大学党委副书记、校长（副部长级）（2009.11当选中国科学院院士；2011.09—2011.11,在中央党校第50期省部级干部进修班学习）；"
1817,怀进鹏,2015,2016,,116.4,39.9,北京市北京市北京市,工业,1,"2015.02—2016.12,工业和信息化部副部长、党组成员,中央人才工作协调小组成员（2015.06）；"
1818,怀进鹏,2016,2017,,117.2,39.12,天津市天津市天津市,天津市委,3,"2016.12—2017.08,天津市委副书记；"
1819,怀进鹏,2017,2017,,116.4,39.9,北京市北京市北京市,中国科学技术协会,0,"2017.08—2017.09,中国科学技术协会党组书记；"
1820,怀进鹏,2017,2018,,116.4,39.9,北京市北京市北京市,中国科学技术协会,0,"2017.09—,中国科学技术协会党组书记、常务副主席、书记处第一书记。"
